passcode 	title 	url 	filename 	decode_method_tags
wwkugrdgwuwdkugswdwgordswgdrkwurkgwskd 	A Mission in San Diego 	https://ingress.codes/2016/05/08/a-mission-in-san-diego/ 	code\A Mission in San Diego.html 	atbash,braille,keyword substitution,morse code,reverse,rot
f7upu6tilanif6y6by 	INGRESS REPORT – Aegis Nova Revealed – April 28 2016 	https://ingress.codes/2016/05/02/ingress-report-aegis-nova-revealed-april-28-2016/ 	code\INGRESS REPORT – Aegis Nova Revealed – April 28 2016.html 	morse,morse code,transposition
--... .. --. -. .---- .-.- --. .--- - .-.- --... -.. ..--- -... 	INGRESS REPORT – Aegis Nova Revealed – April 28 2016 	https://ingress.codes/2016/05/02/ingress-report-aegis-nova-revealed-april-28-2016/ 	code\INGRESS REPORT – Aegis Nova Revealed – April 28 2016.html 	morse,morse code,transposition
ada3zc36qq9 	INGRESS REPORT – Aegis Nova Revealed – April 28 2016 	https://ingress.codes/2016/05/02/ingress-report-aegis-nova-revealed-april-28-2016/ 	code\INGRESS REPORT – Aegis Nova Revealed – April 28 2016.html 	morse,morse code,transposition
22122421122223132211321211131111121412132211122321141132131211111 	Susanna receives a Clue 	https://ingress.codes/2016/05/07/susanna-receives-a-clue/ 	code\Susanna receives a Clue.html 	alphabet index,binary,morse,morse code,run length encoding
uyuxqbq836ojp69rzb7rq4cbqxolj4zm﻿ 	Susanna receives a Clue 	https://ingress.codes/2016/05/07/susanna-receives-a-clue/ 	code\Susanna receives a Clue.html 	alphabet index,binary,morse,morse code,run length encoding
wlblwnvvlvpvdbvenfwlldvweldldvmldmwvlnmdvwvpvdmeb 	Susanna receives a Clue 	https://ingress.codes/2016/05/07/susanna-receives-a-clue/ 	code\Susanna receives a Clue.html 	alphabet index,binary,morse,morse code,run length encoding
200110001001101000011011000110010001101100011010100110011001100000011000000110000001100000011000000110000 	Susanna receives a Clue 	https://ingress.codes/2016/05/07/susanna-receives-a-clue/ 	code\Susanna receives a Clue.html 	alphabet index,binary,morse,morse code,run length encoding
1dvp8mavviz1a7m 	The Might of the Gods 	https://ingress.codes/2016/04/22/the-might-of-the-gods/ 	code\The Might of the Gods.html 	atbash,base64,keyword substitution,substitution,uncommon
6#f4a6d5#c4#a5f4a4a5#a5c6c5g5#a6#c5g4#a4g5d6#f5#a6#c5g4#a 	The Might of the Gods 	https://ingress.codes/2016/04/22/the-might-of-the-gods/ 	code\The Might of the Gods.html 	atbash,base64,keyword substitution,substitution,uncommon
m.lvkutzesvnuquevifdrvienort.hq 	The Might of the Gods 	https://ingress.codes/2016/04/22/the-might-of-the-gods/ 	code\The Might of the Gods.html 	atbash,base64,keyword substitution,substitution,uncommon
ataddirgredrosidtcilfnocsoahcdirgmrahetalpmetnockeesdirgleberycagelepacseworgynitsedthguohtlaitnetopeesetarapesyenruoj 	Where Ideas Come From 	https://ingress.codes/2016/04/25/where-ideas-come-from/ 	code\Where Ideas Come From.html 	decimal,reverse,transposition
ohp5wpd6tp5s2etni 	Where Ideas Come From 	https://ingress.codes/2016/04/25/where-ideas-come-from/ 	code\Where Ideas Come From.html 	decimal,reverse,transposition
bo37#ttu2#yme1rt 	Where Ideas Come From 	https://ingress.codes/2016/04/25/where-ideas-come-from/ 	code\Where Ideas Come From.html 	decimal,reverse,transposition
fhqcuruoinneltenezrathgiowty 	Change the Universe 	https://ingress.codes/2016/04/24/change-the-universe/ 	code\Change the Universe.html 	chemistry,keyword substitution,transposition
ItIlcoNm0hcIsGmsIl 	Change the Universe 	https://ingress.codes/2016/04/24/change-the-universe/ 	code\Change the Universe.html 	chemistry,keyword substitution,transposition
fg!edi0afenVnbt00vehtwt!ziXarf3rzert 	Change the Universe 	https://ingress.codes/2016/04/24/change-the-universe/ 	code\Change the Universe.html 	chemistry,keyword substitution,transposition
a2n7dnaefetnk3gnesw3 	#ingressportalsurvey Experiment Concludes on Wednesday 	https://ingress.codes/2016/04/20/ingressportalsurvey-experiment-concludes-on-wednesday/ 	code\#ingressportalsurvey Experiment Concludes on Wednesday.html 	math,morse,roman numerals,substitution
e8hsb0e0ivzxgn8eb9c5 	#ingressportalsurvey Experiment Concludes on Wednesday 	https://ingress.codes/2016/04/20/ingressportalsurvey-experiment-concludes-on-wednesday/ 	code\#ingressportalsurvey Experiment Concludes on Wednesday.html 	math,morse,roman numerals,substitution
jsduhgbha8cne9i4fbg2 	#ingressportalsurvey Experiment Concludes on Wednesday 	https://ingress.codes/2016/04/20/ingressportalsurvey-experiment-concludes-on-wednesday/ 	code\#ingressportalsurvey Experiment Concludes on Wednesday.html 	math,morse,roman numerals,substitution
2n7vncer8cye8r 	PAC's Weekly Wrap-Up April 24, 2016 	https://ingress.codes/2016/04/27/pacs-weekly-wrap-up-april-24-2016/ 	code\PAC's Weekly Wrap-Up April 24, 2016.html 	keyword substitution,transposition
2aj4vukof7ij6da 	PAC's Weekly Wrap-Up April 24, 2016 	https://ingress.codes/2016/04/27/pacs-weekly-wrap-up-april-24-2016/ 	code\PAC's Weekly Wrap-Up April 24, 2016.html 	keyword substitution,transposition
j*c%d&erif$abb^ 	PAC's Weekly Wrap-Up April 24, 2016 	https://ingress.codes/2016/04/27/pacs-weekly-wrap-up-april-24-2016/ 	code\PAC's Weekly Wrap-Up April 24, 2016.html 	keyword substitution,transposition
37ho3agntyseoy4xqlcx 	#ingressportalsurvey ends. ‘A huge success,' according to OLW. 	https://ingress.codes/2016/04/23/ingressportalsurvey-ends-a-huge-success-according-to-olw/ 	code\#ingressportalsurvey ends. ‘A huge success,' according to OLW..html 	Leetspeak,substitution,transposition
3094xrrz3t3fvkps 	#ingressportalsurvey ends. ‘A huge success,' according to OLW. 	https://ingress.codes/2016/04/23/ingressportalsurvey-ends-a-huge-success-according-to-olw/ 	code\#ingressportalsurvey ends. ‘A huge success,' according to OLW..html 	Leetspeak,substitution,transposition
fglgkekgffjjblbaakbkjfglgfhke 	#ingressportalsurvey ends. ‘A huge success,' according to OLW. 	https://ingress.codes/2016/04/23/ingressportalsurvey-ends-a-huge-success-according-to-olw/ 	code\#ingressportalsurvey ends. ‘A huge success,' according to OLW..html 	Leetspeak,substitution,transposition
wnndlxmvpvllxvylvxdmwlvmnxmdvwymwvwv 	The Eruption of Vesuvius 	https://ingress.codes/2016/04/25/the-eruption-of-vesuvius/ 	code\The Eruption of Vesuvius.html 	binary,Leetspeak,run length encoding,transposition
enevg8pa2o7dagy5 	The Eruption of Vesuvius 	https://ingress.codes/2016/04/25/the-eruption-of-vesuvius/ 	code\The Eruption of Vesuvius.html 	binary,Leetspeak,run length encoding,transposition
n13k23tn1137ufu3 	The Eruption of Vesuvius 	https://ingress.codes/2016/04/25/the-eruption-of-vesuvius/ 	code\The Eruption of Vesuvius.html 	binary,Leetspeak,run length encoding,transposition
[3qdq9h6r5w] 	Oliver Lynton-Wolfe Missing 	https://ingress.codes/2016/04/29/oliver-lynton-wolfe-missing/ 	code\Oliver Lynton-Wolfe Missing.html 	glyphs,keyword substitution,transposition
204rm1qhe5n2r2j3ud 	Oliver Lynton-Wolfe Missing 	https://ingress.codes/2016/04/29/oliver-lynton-wolfe-missing/ 	code\Oliver Lynton-Wolfe Missing.html 	glyphs,keyword substitution,transposition
htmamip3hseh27r2 	Oliver Lynton-Wolfe Missing 	https://ingress.codes/2016/04/29/oliver-lynton-wolfe-missing/ 	code\Oliver Lynton-Wolfe Missing.html 	glyphs,keyword substitution,transposition
X6X2869XX992X6X896979295X293X696X5X2X1X59697 	OLW's Power Cube Stockpiles 	https://ingress.codes/2016/04/15/olws-power-cube-stockpiles/ 	code\OLW's Power Cube Stockpiles.html 	hexadecimal atbash,numbers to letters,vigenere autokey
c99c909dcb8f9e96918b94cb8cca9d 	OLW's Power Cube Stockpiles 	https://ingress.codes/2016/04/15/olws-power-cube-stockpiles/ 	code\OLW's Power Cube Stockpiles.html 	hexadecimal atbash,numbers to letters,vigenere autokey
hylitzikpkbbrdqrzzwblcxfa 	OLW's Power Cube Stockpiles 	https://ingress.codes/2016/04/15/olws-power-cube-stockpiles/ 	code\OLW's Power Cube Stockpiles.html 	hexadecimal atbash,numbers to letters,vigenere autokey
5u3nomad4k7w 	Disaster Strikes 	https://ingress.codes/2016/04/17/disaster-strikes/ 	code\Disaster Strikes.html 	atbash,keyword substitution,morse,numbers to letters,reverse
92w689i697e6869497y297o6f1kG9389i2929292s28796j6b2z4i391e3 	Disaster Strikes 	https://ingress.codes/2016/04/17/disaster-strikes/ 	code\Disaster Strikes.html 	atbash,keyword substitution,morse,numbers to letters,reverse
6otl9dksui2d0k 	Disaster Strikes 	https://ingress.codes/2016/04/17/disaster-strikes/ 	code\Disaster Strikes.html 	atbash,keyword substitution,morse,numbers to letters,reverse
uvpgtqghwdckbblcfuamjmffuvpe 	The Balance of the Universe 	https://ingress.codes/2016/04/17/the-balance-of-the-universe/ 	code\The Balance of the Universe.html 	base64,decimal,numbers to letters,rot,substitution
7971*$fe898482*$^%87fd&%^&fafhej^^7181ei^*&$^*ei 	The Balance of the Universe 	https://ingress.codes/2016/04/17/the-balance-of-the-universe/ 	code\The Balance of the Universe.html 	base64,decimal,numbers to letters,rot,substitution
0508060218070104000000130800040003120701110401060000021101231200040905031407061203050603 	The Balance of the Universe 	https://ingress.codes/2016/04/17/the-balance-of-the-universe/ 	code\The Balance of the Universe.html 	base64,decimal,numbers to letters,rot,substitution
ie.oqyg,wbyu;,yqieplei 	OLW's Global Portal Survey 	https://ingress.codes/2016/04/18/olws-global-portal-survey/ 	code\OLW's Global Portal Survey.html 	Keyboard,reverse,transposition
xevifwdsxisurebsczeninothgierq 	OLW's Global Portal Survey 	https://ingress.codes/2016/04/18/olws-global-portal-survey/ 	code\OLW's Global Portal Survey.html 	Keyboard,reverse,transposition
uavavhd7ksex34p2 	OLW's Global Portal Survey 	https://ingress.codes/2016/04/18/olws-global-portal-survey/ 	code\OLW's Global Portal Survey.html 	Keyboard,reverse,transposition
uijtsruwtrswszszswtsrustrvrvuztuuiq 	AUTOBACS emerges into Portal Network 	https://ingress.codes/2016/04/29/autobacs-emerges-into-portal-network/ 	code\AUTOBACS emerges into Portal Network.html 	alphabet index,braille,decimal,morse,morse code
p2ucylfclcyxbycc1xxuycqbqi 	AUTOBACS emerges into Portal Network 	https://ingress.codes/2016/04/29/autobacs-emerges-into-portal-network/ 	code\AUTOBACS emerges into Portal Network.html 	alphabet index,braille,decimal,morse,morse code
3uoa3mirrorr4j2k 	AUTOBACS emerges into Portal Network 	https://ingress.codes/2016/04/29/autobacs-emerges-into-portal-network/ 	code\AUTOBACS emerges into Portal Network.html 	alphabet index,braille,decimal,morse,morse code
f172419i1907142006071912j01c04 	A Certain Glyph Sequence 	https://ingress.codes/2016/04/13/a-certain-glyph-sequence/ 	code\A Certain Glyph Sequence.html 	atbash,numbers to letters,reverse
v8u4neewos9wku2 	A Certain Glyph Sequence 	https://ingress.codes/2016/04/13/a-certain-glyph-sequence/ 	code\A Certain Glyph Sequence.html 	atbash,numbers to letters,reverse
1lha1kkzxiu1j1i 	A Certain Glyph Sequence 	https://ingress.codes/2016/04/13/a-certain-glyph-sequence/ 	code\A Certain Glyph Sequence.html 	atbash,numbers to letters,reverse
lvilxxxvlxixlxxviiiliVlxxviiilivlxvililxxxii 	Strange Words and Ideas 	https://ingress.codes/2016/04/14/strange-words-and-ideas/ 	code\Strange Words and Ideas.html 	colour,RGB,roman numerals,rot
kfkbzqtqeobbpvmexuzvybiixlqtlbclroz 	Strange Words and Ideas 	https://ingress.codes/2016/04/14/strange-words-and-ideas/ 	code\Strange Words and Ideas.html 	colour,RGB,roman numerals,rot
7c4848a2add0446ccfc3b091f8de7e23297ab48395905d5d6f00ff0abab5a52a2ae1a95ffdee0000827f006a4effa343ba160c738678c19a6bff4f00d2b48c 	Strange Words and Ideas 	https://ingress.codes/2016/04/14/strange-words-and-ideas/ 	code\Strange Words and Ideas.html 	colour,RGB,roman numerals,rot
#%$&%)$*#$$%#^%)#^%^ 	PAC's Weekly Wrap-up April 10, 2016 	https://ingress.codes/2016/04/15/pacs-weekly-wrap-up-april-10-2016/ 	code\PAC's Weekly Wrap-up April 10, 2016.html 	hexadecimal,Keyboard,keyword substitution
lojlvlyr.rzbollpy 	PAC's Weekly Wrap-up April 10, 2016 	https://ingress.codes/2016/04/15/pacs-weekly-wrap-up-april-10-2016/ 	code\PAC's Weekly Wrap-up April 10, 2016.html 	hexadecimal,Keyboard,keyword substitution
5664277766685664339911233393335776668222 	PAC's Weekly Wrap-up April 10, 2016 	https://ingress.codes/2016/04/15/pacs-weekly-wrap-up-april-10-2016/ 	code\PAC's Weekly Wrap-up April 10, 2016.html 	hexadecimal,Keyboard,keyword substitution
9170910231408070803030403150917020508061 	A Dangerous Path 	https://ingress.codes/2016/04/08/a-dangerous-path/ 	code\A Dangerous Path.html 	base64,binary,decimal,morse code,reverse,substitution
uy2fpy1lpc7xzx6ylyj2jpvjppry72fqlplqs 	A Dangerous Path 	https://ingress.codes/2016/04/08/a-dangerous-path/ 	code\A Dangerous Path.html 	base64,binary,decimal,morse code,reverse,substitution
ODJz20gBHvxCLHJBIPgn 	A Dangerous Path 	https://ingress.codes/2016/04/08/a-dangerous-path/ 	code\A Dangerous Path.html 	base64,binary,decimal,morse code,reverse,substitution
9uefyg4y5a8blo 	PAC's Weekly Wrap-Up April 17, 2016 	https://ingress.codes/2016/04/19/pacs-weekly-wrap-up-april-17-2016/ 	code\PAC's Weekly Wrap-Up April 17, 2016.html 	substitution,transposition
IIIazhVIII6rIVuVp 	PAC's Weekly Wrap-Up April 17, 2016 	https://ingress.codes/2016/04/19/pacs-weekly-wrap-up-april-17-2016/ 	code\PAC's Weekly Wrap-Up April 17, 2016.html 	substitution,transposition
fwjivadsoeheduforetrebiinsxto 	PAC's Weekly Wrap-Up April 17, 2016 	https://ingress.codes/2016/04/19/pacs-weekly-wrap-up-april-17-2016/ 	code\PAC's Weekly Wrap-Up April 17, 2016.html 	substitution,transposition
4q8pes2srq3j 	Behind the Scanner's Live Youtube Event 	https://ingress.codes/2016/04/09/behind-the-scanners-live-youtube-event/ 	code\Behind the Scanner's Live Youtube Event.html 	pairs,reverse,spliced codes
8grj9bereiiru9d8h 	Behind the Scanner's Live Youtube Event 	https://ingress.codes/2016/04/09/behind-the-scanners-live-youtube-event/ 	code\Behind the Scanner's Live Youtube Event.html 	pairs,reverse,spliced codes
8njg8namrsesz2h8e 	Behind the Scanner's Live Youtube Event 	https://ingress.codes/2016/04/09/behind-the-scanners-live-youtube-event/ 	code\Behind the Scanner's Live Youtube Event.html 	pairs,reverse,spliced codes
8grj9bereiiru9d8h 	Behind the Scanner's Live Youtube Event 	https://ingress.codes/2016/04/09/behind-the-scanners-live-youtube-event/ 	code\Behind the Scanner's Live Youtube Event.html 	pairs,reverse,spliced codes
8njg8namrsesz2h8e 	Behind the Scanner's Live Youtube Event 	https://ingress.codes/2016/04/09/behind-the-scanners-live-youtube-event/ 	code\Behind the Scanner's Live Youtube Event.html 	pairs,reverse,spliced codes
yceguuolivrwpeihtmhftqoxw 	PAC's Weekly Wrap-up April 3, 2016 	https://ingress.codes/2016/04/10/pacs-weekly-wrap-up-april-3-2016/ 	code\PAC's Weekly Wrap-up April 3, 2016.html 	atbash,transposition
7uedpnd6ary9hddo3m 	PAC's Weekly Wrap-up April 3, 2016 	https://ingress.codes/2016/04/10/pacs-weekly-wrap-up-april-3-2016/ 	code\PAC's Weekly Wrap-up April 3, 2016.html 	atbash,transposition
2lgx1oryvizgvf6l6v 	PAC's Weekly Wrap-up April 3, 2016 	https://ingress.codes/2016/04/10/pacs-weekly-wrap-up-april-3-2016/ 	code\PAC's Weekly Wrap-up April 3, 2016.html 	atbash,transposition
snkqwoxxfjywephyytju 	A Glorious Malfunction 	https://ingress.codes/2016/04/12/a-glorious-malfunction/ 	code\A Glorious Malfunction.html 	reverse,skip,vigenere
dxclrearwtciroiotbpw 	A Glorious Malfunction 	https://ingress.codes/2016/04/12/a-glorious-malfunction/ 	code\A Glorious Malfunction.html 	reverse,skip,vigenere
qijjfcxafydsorpmegfs 	A Glorious Malfunction 	https://ingress.codes/2016/04/12/a-glorious-malfunction/ 	code\A Glorious Malfunction.html 	reverse,skip,vigenere
43245322133333243315131135444542151521245115123324331555 	Hank Johnson What caused the XM drought 	https://ingress.codes/2016/04/08/hank-johnson-what-caused-the-xm-drought/ 	code\Hank Johnson What caused the XM drought.html 	polybius,spliced codes,transposition
cyshpor3ectk49p5 	Hank Johnson What caused the XM drought 	https://ingress.codes/2016/04/08/hank-johnson-what-caused-the-xm-drought/ 	code\Hank Johnson What caused the XM drought.html 	polybius,spliced codes,transposition
4p59decb8orowboq 	Hank Johnson What caused the XM drought 	https://ingress.codes/2016/04/08/hank-johnson-what-caused-the-xm-drought/ 	code\Hank Johnson What caused the XM drought.html 	polybius,spliced codes,transposition
---.. .-. ---. --.- ..... .-.- ..-. . -. .-. .-.- ....- -.-- -.... -.. 	INGRESS REPORT – Obsidian Finale The Agents Who Made it Happen – April 7 2016 	https://ingress.codes/2016/04/13/ingress-report-obsidian-finale-the-agents-who-made-it-happen-april-7-2016/ 	code\INGRESS REPORT – Obsidian Finale The Agents Who Made it Happen – April 7 2016.html 	ingress report,morse code,reverse,substitution
svfzhrvshgherqgjhrvf 	INGRESS REPORT – Obsidian Finale The Agents Who Made it Happen – April 7 2016 	https://ingress.codes/2016/04/13/ingress-report-obsidian-finale-the-agents-who-made-it-happen-april-7-2016/ 	code\INGRESS REPORT – Obsidian Finale The Agents Who Made it Happen – April 7 2016.html 	ingress report,morse code,reverse,substitution
wopcreebuyifesneht.ism 	INGRESS REPORT – Obsidian Finale The Agents Who Made it Happen – April 7 2016 	https://ingress.codes/2016/04/13/ingress-report-obsidian-finale-the-agents-who-made-it-happen-april-7-2016/ 	code\INGRESS REPORT – Obsidian Finale The Agents Who Made it Happen – April 7 2016.html 	ingress report,morse code,reverse,substitution
werrrxxoccerrwxxocccewxxocccewxxxcccerrrxxoerrwxocccewxxocccrc 	A Vast Emptiness 	https://ingress.codes/2016/04/11/a-vast-emptiness/ 	code\A Vast Emptiness.html 	atbash,roman numerals,unknown
lvvydevvvgmpfylvfelwtnsejmmttmvdzslmnmlhmomlo 	A Vast Emptiness 	https://ingress.codes/2016/04/11/a-vast-emptiness/ 	code\A Vast Emptiness.html 	atbash,roman numerals,unknown
110112-4111159231301682-51221311401421511671111-613212015 	A Vast Emptiness 	https://ingress.codes/2016/04/11/a-vast-emptiness/ 	code\A Vast Emptiness.html 	atbash,roman numerals,unknown
bkdpfbkwnpeopxpdgpdf 	Secrecy 	https://ingress.codes/2016/03/28/secrecy/ 	code\Secrecy.html 	decimal,morse code,rot,swap
4wot5qnatrnu5t7h 	Secrecy 	https://ingress.codes/2016/03/28/secrecy/ 	code\Secrecy.html 	decimal,morse code,rot,swap
05186657159668976758483797876645961547 	Secrecy 	https://ingress.codes/2016/03/28/secrecy/ 	code\Secrecy.html 	decimal,morse code,rot,swap
c8bdaebdccbcb0aaadbeb8baabccbecab1 	The Traitors 	https://ingress.codes/2016/03/29/the-traitors/ 	code\The Traitors.html 	atbash,braille,hexadecimal,hexadecimal atbash,run length encoding
1123121114125231511123121111211334115212311111132222122 	The Traitors 	https://ingress.codes/2016/03/29/the-traitors/ 	code\The Traitors.html 	atbash,braille,hexadecimal,hexadecimal atbash,run length encoding
deieaeaidieaeaicfibieaicibiebiaibeidaifbifciaei 	INGRESS REPORT – AMAZING OPS AROUND THE WORLD – MARCH 24 2016 	https://ingress.codes/2016/03/24/ingress-report-amazing-ops-around-the-world-march-24-2016/ 	code\INGRESS REPORT – AMAZING OPS AROUND THE WORLD – MARCH 24 2016.html 	ingress report,keyword substitution,transposition
esfxxcepiiamasspivursteor 	INGRESS REPORT – AMAZING OPS AROUND THE WORLD – MARCH 24 2016 	https://ingress.codes/2016/03/24/ingress-report-amazing-ops-around-the-world-march-24-2016/ 	code\INGRESS REPORT – AMAZING OPS AROUND THE WORLD – MARCH 24 2016.html 	ingress report,keyword substitution,transposition
project9ns77ww9 	INGRESS REPORT – AMAZING OPS AROUND THE WORLD – MARCH 24 2016 	https://ingress.codes/2016/03/24/ingress-report-amazing-ops-around-the-world-march-24-2016/ 	code\INGRESS REPORT – AMAZING OPS AROUND THE WORLD – MARCH 24 2016.html 	ingress report,keyword substitution,transposition
0zrq4piwjviyzyc1a2r 	Absolute Faith – March 23, 2016 	https://ingress.codes/2016/03/23/absolute-faith-march-23-2016/ 	code\Absolute Faith – March 23, 2016.html 	keyword substitution,reverse,rot,swap
mevesowtokuxelavrednveninzeves 	Absolute Faith – March 23, 2016 	https://ingress.codes/2016/03/23/absolute-faith-march-23-2016/ 	code\Absolute Faith – March 23, 2016.html 	keyword substitution,reverse,rot,swap
6w3mnvr4gx25nol22w2znxj4chv5g 	Absolute Faith – March 23, 2016 	https://ingress.codes/2016/03/23/absolute-faith-march-23-2016/ 	code\Absolute Faith – March 23, 2016.html 	keyword substitution,reverse,rot,swap
012345565667654432110-1-2-100-1-2-1-101233210012332234554567887676654567789×99 	Citadel 	https://ingress.codes/2016/03/26/citadel/ 	code\Citadel.html 	morse code,playfair
dkzrxthtesmlytsirubm 	Citadel 	https://ingress.codes/2016/03/26/citadel/ 	code\Citadel.html 	morse code,playfair
pwonouoyvlletptontrettebp 	PAC'S Weekly Wrap-up March 27, 2016 	https://ingress.codes/2016/03/27/pacs-weekly-wrap-up-march-27-2016/ 	code\PAC'S Weekly Wrap-up March 27, 2016.html 	clues,Keyboard,reverse,vigenere autokey
3.8.111.111.0.44.9.33.4.11.2.33.22.3.555.22.8.6 	PAC'S Weekly Wrap-up March 27, 2016 	https://ingress.codes/2016/03/27/pacs-weekly-wrap-up-march-27-2016/ 	code\PAC'S Weekly Wrap-up March 27, 2016.html 	clues,Keyboard,reverse,vigenere autokey
egvjrywglbmwkqpyajsqpyaj 	PAC'S Weekly Wrap-up March 27, 2016 	https://ingress.codes/2016/03/27/pacs-weekly-wrap-up-march-27-2016/ 	code\PAC'S Weekly Wrap-up March 27, 2016.html 	clues,Keyboard,reverse,vigenere autokey
r9h6jneiw9gsf5 	Flash Shards Anomaly Intel for 2 APR 2016 	https://ingress.codes/2016/03/30/flash-shards-anomaly-intel-for-2-apr-2016/ 	code\Flash Shards Anomaly Intel for 2 APR 2016.html 	atbash,keyword substitution,reverse,transposition
4fgb4hgilmtb6f1g 	Flash Shards Anomaly Intel for 2 APR 2016 	https://ingress.codes/2016/03/30/flash-shards-anomaly-intel-for-2-apr-2016/ 	code\Flash Shards Anomaly Intel for 2 APR 2016.html 	atbash,keyword substitution,reverse,transposition
8i75rlsb2spsjbos 	Flash Shards Anomaly Intel for 2 APR 2016 	https://ingress.codes/2016/03/30/flash-shards-anomaly-intel-for-2-apr-2016/ 	code\Flash Shards Anomaly Intel for 2 APR 2016.html 	atbash,keyword substitution,reverse,transposition
6xbc8cb6g2t 	Who is Jahan 	https://ingress.codes/2016/03/31/who-is-jahan/ 	code\Who is Jahan.html 	keyboard flip,keyword substitution,reverse,transposition
4uv3lkktg9rj6am 	Who is Jahan 	https://ingress.codes/2016/03/31/who-is-jahan/ 	code\Who is Jahan.html 	keyboard flip,keyword substitution,reverse,transposition
gyfdd645gyfddfdwgfqk6grrk4d3dktygs 	Who is Jahan 	https://ingress.codes/2016/03/31/who-is-jahan/ 	code\Who is Jahan.html 	keyboard flip,keyword substitution,reverse,transposition
@7^4@5*&29@401^4#(%@%12^4#43#6^4@*(@16 	Inquiries 	https://ingress.codes/2016/03/25/inquiries-2/ 	code\Inquiries.html 	binary,caesar,decimal,hexadecimal,keyword substitution,math,morse code,multistep,rot
sviruqcfriraosvirwgjbp 	Inquiries 	https://ingress.codes/2016/03/25/inquiries-2/ 	code\Inquiries.html 	binary,caesar,decimal,hexadecimal,keyword substitution,math,morse code,multistep,rot
cy1fq9pcypr9rz0fub0prq3cc38cx1d 	Inquiries 	https://ingress.codes/2016/03/25/inquiries-2/ 	code\Inquiries.html 	binary,caesar,decimal,hexadecimal,keyword substitution,math,morse code,multistep,rot
2UNS9ENORDS7A4H 	Lightman's Recovery – March 22, 2016 	https://ingress.codes/2016/03/22/lightmans-recovery-march-22-2016/ 	code\Lightman's Recovery – March 22, 2016.html 	decimal,Keyboard,reverse,roman numerals,rot
yowftgyowlehb;sbbebinlimiby 	Lightman's Recovery – March 22, 2016 	https://ingress.codes/2016/03/22/lightmans-recovery-march-22-2016/ 	code\Lightman's Recovery – March 22, 2016.html 	decimal,Keyboard,reverse,roman numerals,rot
aammmkxxxammxammxmaamkxammxmammmxxxammxmammkxxxammmkxxxaxxammakammmx 	Lightman's Recovery – March 22, 2016 	https://ingress.codes/2016/03/22/lightmans-recovery-march-22-2016/ 	code\Lightman's Recovery – March 22, 2016.html 	decimal,Keyboard,reverse,roman numerals,rot
htrrrsrhaprsiommmpthhttooohapohrsiyyytthhhteeeapoi 	An Ancient Codex – March 18, 2016 	https://ingress.codes/2016/03/18/an-ancient-codex-march-18-2016/ 	code\An Ancient Codex – March 18, 2016.html 	chemistry,keyword substitution,skip
4dwe5v5oiivdqo6fbj7ody 	An Ancient Codex – March 18, 2016 	https://ingress.codes/2016/03/18/an-ancient-codex-march-18-2016/ 	code\An Ancient Codex – March 18, 2016.html 	chemistry,keyword substitution,skip
5ivm5xrerorazgrlmq5b8y 	Portal Clue Obsidian Journey – March 19, 2016 	https://ingress.codes/2016/03/19/portal-clue-obsidian-journey-march-19/ 	code\Portal Clue Obsidian Journey – March 19, 2016.html 	atbash,braille,morse,morse code,rot,transposition
0dri5uxzbgx7q2r 	Portal Clue Obsidian Journey – March 19, 2016 	https://ingress.codes/2016/03/19/portal-clue-obsidian-journey-march-19/ 	code\Portal Clue Obsidian Journey – March 19, 2016.html 	atbash,braille,morse,morse code,rot,transposition
fyzcopxrxc4qrbypzc347xqw 	Portal Clue Obsidian Journey – March 19, 2016 	https://ingress.codes/2016/03/19/portal-clue-obsidian-journey-march-19/ 	code\Portal Clue Obsidian Journey – March 19, 2016.html 	atbash,braille,morse,morse code,rot,transposition
twupuoietpytuyuquoiwueiruwuuuutyiitwuw 	The Secrets of the Shield – March 21, 2016 	https://ingress.codes/2016/03/21/the-secrets-of-the-shield-march-21-2016/ 	code\The Secrets of the Shield – March 21, 2016.html 	keyboard shift,transposition
3sn9hx3oe5hraampzw9hh9rd6dv2ow 	The Secrets of the Shield – March 21, 2016 	https://ingress.codes/2016/03/21/the-secrets-of-the-shield-march-21-2016/ 	code\The Secrets of the Shield – March 21, 2016.html 	keyboard shift,transposition
>><<<=><<>=><<>=<>>>=>>>><=<=<<>>=<<<>>=><<<=>><<<=<><>= 	The Path of Fire – March 16, 2016 	https://ingress.codes/2016/03/16/the-path-of-fire/ 	code\The Path of Fire – March 16, 2016.html 	keyword substitution,morse,transposition
9tan5bjeovbw5oicgh6dh 	The Path of Fire – March 16, 2016 	https://ingress.codes/2016/03/16/the-path-of-fire/ 	code\The Path of Fire – March 16, 2016.html 	keyword substitution,morse,transposition
u8tqj2raivssohvtz3s3 	The Path of Fire – March 16, 2016 	https://ingress.codes/2016/03/16/the-path-of-fire/ 	code\The Path of Fire – March 16, 2016.html 	keyword substitution,morse,transposition
Line 277: 54414222564431232726283732391055335820 	PAC's Weekly Wrap-Up March 20, 2016 	https://ingress.codes/2016/03/20/pacs-weekly-wrap-up-march-20-2016/ 	code\PAC's Weekly Wrap-Up March 20, 2016.html 	
Line 280: 4yby2stnqm4y7g 	PAC's Weekly Wrap-Up March 20, 2016 	https://ingress.codes/2016/03/20/pacs-weekly-wrap-up-march-20-2016/ 	code\PAC's Weekly Wrap-Up March 20, 2016.html 	
